local oaci iata tipo denominacion coordenadas latitud longitud elev uom_elev ref distancia_ref direccion_ref condicion control region fir uso trafico sna concesionado provincia inhab
"HAG Helipuerto LUJAN/SOL DE AGOSTO 34°31'60""S  58°58'15""W -58,970859 -34,53325 10 Metros Luján 5 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HAI Helipuerto VILLA CARLOS PAZ/NORBERTO CORDEIRO 31°24'51""S  64°29'49""W -64,497037 -31,41415 621 Metros Margen E Río San Antonio y Río Uruguay 0 Lindando PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HAM Helipuerto HELIPLATAFORMA AM3 52°31'22""S  68°16'51""W -68,280833 -52,522778 41 Metros Estrecho de Magallanes 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HAS Helipuerto PARANÁ/AMARRAS DEL SOL 31°42'31""S  60°30' 3""W -60,50083333 -31,70861111 16 Metros Paraná 4 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"HAT Helipuerto ALMAFUERTE/TRANSENER S.A. 32°12'13""S  64°18'53""W -64,314603 -32,20354 500 Metros Almafuerte 6,3 O PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HAU Helipuerto BUENOS AIRES/AUTÓDROMO CIUDAD DE BS. AS. 34°41'38""S  58°27'38""W -58,460425 -34,693918 16 Metros 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HBA Helipuerto SAN CARLOS DE BARILOCHE/ARELAUQUEN 41° 9'40""S  71°21'56""W -71,36568 -41,161161 945 Metros San Carlos de Bariloche 8 SO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO RÍO NEGRO NO"
"HBC Helipuerto BUENOS AIRES/B. CHURRUCA 34°38'27""S  58°24'34""W -58,409441 -34,64073 6 Metros Ciudad de Buenos Aires 0 O PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HBI Helipuerto CÓRDOBA/HELIPUERTO CENTRO CÍVICO BICENTENARIO 31°25'13""S  64°10'24""W -64,173382 -31,420398 392 Metros Aeropuerto 12 SSE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HBM Helipuerto BUENOS AIRES/MADERO 34°37'18""S  58°20'42""W -58,344913 -34,621535 5 Metros Ciudad de Buenos Aires 0 SE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HBO Helipuerto EL BRACHO/TRANSENER S.A. 26°59'37""S  65° 9'49""W -65,163478 -26,993528 378 Metros El Bracho 0 Lindando PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO TUCUMÁN NO"
"HBP Helipuerto BAHÍA BLANCA/PBB POLISUR S.A. 38°46'24""S  62°17'38""W -62,293984 -38,77345 5 Metros Bahía Blanca 6,5 SSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HBR Helipuerto CÓRDOBA/BERRINI 31°26'23""S  64°20'37""W -64,34373 -31,439765 552 Metros Córdoba 14 SO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HBT Helipuerto LA PLATA 34°54' 2""S  57°55'46""W -57,92948611 -34,90044444 6 Metros La Plata 3 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCA Helipuerto COSTA AZUL/LA CALDERA 36°40' 1""S  56°40'43""W -56,678721 -36,666985 10 Metros Duhau, Av. Belgrano y Av. Costanera 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCC Helipuerto CHOEL  CHOEL/TRANSENER S.A. 39°33'60""S  65°41'20""W -65,68877 -39,566662 130 Metros Lamarque 16 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO RÍO NEGRO NO"
"HCD Helipuerto SAN MARTÍN DE LOS ANDES/EA. LA CANDELARIA 40° 2'39""S  71°21'60""W -71,366646 -40,044053 914 Metros San Martín de los Andes 13 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HCE Helipuerto HELIPLATAFORMA/RÍO CULLEN-HIDRACENTRO TOTAL AUSTRAL 52°50'11""S  68°10'44""W -68,178889 -52,836389 39 Metros 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HCG Helipuerto EZEIZA/TRANSENER S.A. 34°54'44""S  58°43'11""W -58,719844 -34,912354 20 Metros Cañuelas 15 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCI Helipuerto BELÉN DE ESCOBAR/CABAÑA SAN ISIDRO LABRADOR I 34°22'43""S  58°47'19""W -58,78852 -34,378674 12 Metros Belén de Escobar 3 SSE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCL Helipuerto CATAN LIL/EA. SANTA ISABEL 39°53' 5""S  70°30'50""W -70,513907 -39,884782 950 Metros Departamento de Collón Curá 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HCN Helipuerto EMBALSE/CENTRAL NUCLEAR 32°13'46""S  64°26'24""W -64,439904 -32,229454 530 Metros Embalse 0 SE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HCO Helipuerto CHENAUT/EL CAPRICHO 34°13'58""S  59°18'57""W -59,315902 -34,232743 30 Metros Estación Chenaut 6 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCP Helipuerto YACIMIENTO CAÑADON ALFA/TOTAL AUSTRAL S.A. 52°44'19""S  68°34'21""W -68,572493 -52,738661 87 Metros 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HCR Helipuerto BARREALES - GRAN MENDOZA/TRANSENER S.A. 33° 5'57""S  68°34'46""W -68,579397 -33,099208 674 Metros Barreales 0 O PRIVADO NOCONTROL RANO SAMF CIVIL Nacional NO NO MENDOZA NO"
"HCS Helipuerto CAPILLA DEL SEÑOR/LAS ARAUCARIAS 34°18'25""S  59°10'13""W -59,170276 -34,307048 25 Metros Capilla del Señor 6,5 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCT Helipuerto CAMPANA/TRANSENER S.A. 34°10'28""S  58°59'58""W -58,999307 -34,174379 10 Metros Campana 3 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HCU Helipuerto CÓRDOBA/CIUDAD UNIVERSITARIA 31°26'27""S  64°11'25""W -64,190266 -31,440805 440 Metros Medina Allende, Av. Ciudad de Valparaiso y vías FCGBM 0 Lindando PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HCV Helipuerto CABO VÍRGENES/BRM CABO VÍRGENES 52°19'49""S  68°24'30""W -68,408453 -52,330311 55 Metros Río Gallegos 120 SE PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"HDA Helipuerto BUENOS AIRES/DARSENA SUR 34°37'40""S  58°21' 6""W -58,351532 -34,627862 5 Metros Isla Demarchi 0 O PUBLICO NOCONTROL RACE SAEF MIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HDI Helipuerto BUENOS AIRES/DINES DR. E. ESCUDERO 34°34'21""S  58°24' 2""W -58,400458 -34,572579 6 Metros Salguero y Costanera 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HDL Helipuerto JUNÍN DE LOS ANDES/CASA DE LATA 39°48'56""S  71°10'12""W -71,16995 -39,815579 982 Metros Junín de los Andes 12 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HDR Helipuerto GRANADERO BAIGORRIA/HOSPITAL R. CARRILLO 32°51' 7""S  60°42'33""W -60,709211 -32,851806 37 Metros Granadero Baigorria 1 SE PUBLICO NOCONTROL RACE SAEF Nacional NO NO SANTA FÉ NO"
"HDS Aeródromo HENDERSON 36°18'55""S  61°44'52""W -61,74777778 -36,31527778 150 Metros Henderson 2,5 OSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HDT Helipuerto DON TORCUATO/TIMEN S.A. 34°29'46""S  58°36'29""W -58,608031 -34,496085 6 Metros Ex Aeródromo Don Torcuato 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HEA Helipuerto HELIPLATAFORMA AM6 52°36'30""S  68° 7'40""W -68,127778 -52,608333 32 Metros Cabo Vírgenes 34 SE PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HEC Helipuerto LA PLATA/ECODYMA S.C.A. 34°56'27""S  57°59'31""W -57,991881 -34,940786 14 Metros Estación La Plata 5,5 SO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HEN Helipuerto BAHÍA SAN SEBASTIÁN/PLANTA CRUZ DEL SUR 53°19'23""S  68°15'58""W -68,266107 -53,32299 53 Metros Río Grande 64 NO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HES Helipuerto ARIES/TOTAL FINA 52°40'59""S  68° 2'31""W -68,041944 -52,683056 0 Pies 0 PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HET Helipuerto SANTIAGO DEL ESTERO/HELIPUERTO EDIFICIO TRIBUNALES 27°46'53""S  64°15'54""W -64,265127 -27,781396 195 Metros Av. H. Yrigoyen entre Av. Alvear y Chacabuco PRIVADO NOCONTROL RANO SACF Nacional NO NO SANTIAGO DEL ESTERO NO"
"HEV Helipuerto ALMIRANTE BROWN/DESTACAMENTO POLICIAL EL VAPOR 34°50' 5""S  58°23' 6""W -58,384984 -34,834672 28 Metros Destacamento Policial El Vapor 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HFA Helipuerto BUENOS AIRES/FUERZA AÉREA 34°35'10""S  58°22' 5""W -58,368051 -34,58598 6 Metros Estación Retiro 0,5 NE PRIVADO NOCONTROL RACE SAEF MIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HFC Helipuerto SALTA/FINCA LAS COSTAS 24°46'13""S  65°29'44""W -65,495501 -24,770405 1311 Metros Salta 8,5 ONO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"HFV Helipuerto FLORENCIO VARELA/COLONIA LA CAPILLA 34°55' 1""S  58°15' 1""W -58,250221 -34,916875 25 Metros Florencio Varela 9 OSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HGA Helipuerto CAÑUELAS/CAÑUELAS GAS S.A. 35° 3'30""S  58°47'17""W -58,788161 -35,058342 30 Metros Cañuelas 9 OSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HGB Helipuerto SALTA/CENTRO CÍVICO GRAND BOURG 24°46'51""S  65°27' 4""W -65,451084 -24,780762 1260 Metros Salta 4 NE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"HGM Helipuerto GONZALEZ CATÁN/LAR DE PAZ S.A. 34°46'35""S  58°39'30""W -58,658271 -34,776299 15 Metros Estación FFCC Gonzalez Catán 1,3 SO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HGN Helipuerto BUENOS AIRES/CENTINELA 34°34'57""S  58°22'28""W -58,374528 -34,582445 13 Metros Ciudad de Buenos Aires 0 SE PRIVADO NOCONTROL RACE SAEF JOINT Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HGS Aeródromo HUGHES/PLUS AGROSERVICIOS AÉREOS 33°48'40""S  61°20'15""W -61,3375 -33,81111111 97 Metros Hughes 1 S PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"HHL Helipuerto LAS LAJAS/EA. HAYCHOL 38°32'53""S  70°40'39""W -70,677494 -38,548178 1051 Metros Las Lajas 35 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HHM Helipuerto SALTA/HOSPITAL DE MILAGRO 24°46'23""S  65°24'56""W -65,415621 -24,772921 1240 Metros Salta 3 N PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"HHT Helipuerto DON TORCUATO/TECNOCOPTER S.A. 34°29'34""S  58°36'25""W -58,606915 -34,492668 20 Metros Ex Aeródromo Don Torcuato 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HHW Helipuerto MORENO/HELIWEST 34°38' 3""S  58°45' 6""W -58,751782 -34,634199 21,5 Metros Moreno 3,9 ENE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HIL Helipuerto GRAL. VILLEGAS/SAN ISIDRO LABRADOR II 35° 4'54""S  63° 4'48""W -63,079953 -35,081749 115 Metros General Villegas 8 SE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HIS Helipuerto LA MATANZA/CAMPANÓPOLIS 34°47'30""S  58°36' 7""W -58,601878 -34,791733 6 Metros Aeropuerto Ezeiza / Ministro Pistarini 7 ONO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HIT Helipuerto ITUZAINGÓ/TRANSENER 27°33'31""S  56°39'30""W -56,658294 -27,558575 71 Metros Ituzaingó 4 NNE PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"HJN Helipuerto JUNÍN DE LOS ANDES/EA. PALITUE 39°51'10""S  71° 2'47""W -71,046426 -39,852774 859 Metros Junín de los Andes 10 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HLE Helipuerto LAGO ESCONDIDO/HIDDEN LAKE S.A. 41°42'12""S  71°36'28""W -71,607697 -41,70337 830 Metros El Bolsón 31 NNO PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO RÍO NEGRO NO"
"HLF Helipuerto CAPILLA DEL SEÑOR/LOS FRESNOS 34°16'54""S  59° 7' 7""W -59,118616 -34,2816 34 Metros Capilla del Señor 2,2 NO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLH Helipuerto LUJÁN/HOMAQ 34°33'26""S  59° 2'45""W -59,045919 -34,557353 24 Metros Luján 6 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLI Helipuerto DON TORCUATO/HELICENTER 34°29'51""S  58°36'25""W -58,606884 -34,497531 3,87 Metros Ex Aeródromo Don Torcuato 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLL Helipuerto SAN CARLOS DE BARILOCHE/COMPLEJO LLAO LLAO 41° 3'17""S  71°32' 2""W -71,533825 -41,054659 775 Metros San Carlos de Bariloche 20 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO RÍO NEGRO NO"
"HLP Helipuerto LA PLATA/HELIPUERTO D.P.A.O. 34°57'35""S  57°53'35""W -57,893075 -34,959802 19 Metros Extremo W del aeródromo 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLR Helipuerto LOS CARDALES/LA RESERVA 34°16'14""S  58°54' 2""W -58,900427 -34,270449 6 Metros Los Cardales 10 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLS Helipuerto OPEN DOOR/LA SUPERBA 34°30' 3""S  59° 0'55""W -59,015184 -34,500721 0 Metros 0 Lindando PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"HLT Helipuerto VILLA ROSA/LAS CHACRITAS 34°24'17""S  58°51'49""W -58,863589 -34,404632 19,66 Metros Villa Rosa 1,5 NNE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HLU Helipuerto LUJÁN/TRANSENER S.A. 32°22' 0""S  66° 3'59""W -66,066423 -32,366669 600 Metros Luján 9 O PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SAN LUIS NO"
"HMA Helipuerto HUDSON/MANUEL AFONSO 34°48'56""S  58°11'43""W -58,195412 -34,815509 11 Metros 0 PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HMC Helipuerto GARÍN/MIRAFLORES COUNTRY CLUB 34°26'45""S  58°44' 3""W -58,734061 -34,445915 21 Metros Garin 2,6 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HMD Helipuerto BUENOS AIRES/HELIPUERTO SWISS MEDICAL 34°34'52""S  58°25'46""W -58,429528 -34,581053 59 Metros Juan B. Justo 909 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HME Helipuerto PILAR/MEMORIAL 34°26'40""S  58°50'12""W -58,836706 -34,444449 19 Metros Ruta Panamericana Km. 46 0 PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HMF Helipuerto LA MATANZA/OFICIAL SUBINSPECTOR GUSTAVO SOAREZ DE SOUZA 34°43'25""S  58°30'54""W -58,514923 -34,723585 43 Metros Ruta 4 y Autopista Richieri 0 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HMG Helipuerto BUENOS AIRES / MADERO HARBOUR 34°37'16""S  58°21'39""W -58,36092778 -34,62097778 78,8 Metros Edificio T5 - Complejo Madero Harbour PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HMH Helipuerto SAN FERNANDO/PARANÁ MINÍ 34°10'16""S  58°30'39""W -58,510795 -34,171041 5 Metros Río Paraná Miní 0 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HMM Helipuerto DR. MARIANO MORENO 34°33'46""S  58°47'26""W -58,790569 -34,562908 32 Metros José C. Paz 7 S PRIVADO NOCONTROL RACE SAEF MIL Nacional NO NO BUENOS AIRES NO"
"HMQ Helipuerto HELIPLATAFORMA AM5 52°34'14""S  68°15'12""W -68,253333 -52,570556 30 Metros Estrecho de Magallanes 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HMT Helipuerto MONTE CRISTO/TRANSENER S.A. 31°20'21""S  63°54'50""W -63,913851 -31,3392 330 Metros Monte Cristo 3 E PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HMY Helipuerto LA MATANZA/TERMINAL Y.P.F. 34°43'55""S  58°33'28""W -58,557711 -34,731886 10 Metros Ruta Prov. 21 y Av. Cristianía 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HNB Helipuerto TIGRE/NORDELTA 34°26'23""S  58°38'32""W -58,642147 -34,439639 5 Metros Tigre 2 NNO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HNE Helipuerto VILLA NUEVA/DAYRY PARTNERS AMERICAS MANUFACTURING ARGENTINA S.A 32°26'16""S  63°13'27""W -63,22409 -32,437713 195 Metros Villa Nueva 0 Lindando PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HNH Helipuerto HELIPLATAFORMA NOBLE HOUSTON COLBERT 53° 5'54""S  67°13'13""W -67,220278 -53,098333 63,5 Metros Cuenca Marina Austral I Aguas Juridiccionales Argentinas PRIVADO NOCONTROL RASU SAVF Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HNO Helipuerto HELIPLATAFORMA/RÍO CULLEN-HIDRANORT 52°49'14""S  68°13' 9""W -68,219167 -52,820556 20 Metros 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HNP Helipuerto BUENOS AIRES/HOSPITAL NACIONAL DE PEDIATRÍA PROF. JUAN GARRAHAM 34°37'52""S  58°23'38""W -58,393835 -34,63098 39 Metros Av. Juan de Garay y Pichincha 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HOB Helipuerto ALTA GRACIA/ORESTE BERTA 31°37'59""S  64°23'52""W -64,397768 -31,633061 570 Metros Alta Gracia 3,5 NE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HOC Helipuerto HELIPLATAFORMA OCEANIC CHAMPION 52°50' 0""S  66°25' 0""W -66,41666667 -52,83333333 20 Metros Río Grande 138,9 PRIVADO NOCONTROL RASU SAVF Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HOS Helipuerto HELIPLATAFORMA MÓVIL OCEAN SCEPTER 46°28' 0""S  67°25'60""W -67,433333 -46,466667 154 Metros Golfo San Jorge 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"HPA Helipuerto BUENOS AIRES/PRESIDENCIA DE LA NACIÓN 34°36'23""S  58°22' 6""W -58,368322 -34,606433 8 Metros Av Madero,Tte. Gral. Perón y Av. La Rábida 0 Lindando PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HPC Helipuerto CÓRDOBA/POLICIA PROVINCIA DE CÓRDOBA 31°24'30""S  64°11'58""W -64,199434 -31,40821 393 Metros Córdoba 0 O PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HPD Helipuerto MENDOZA/POLICIA DE LA PROVINCIA DE MENDOZA 32°52'42""S  68°52' 4""W -68,867744 -32,878387 807 Metros Aeropuerto de Mendoza 8 OSO PRIVADO NOCONTROL RANO SAMF CIVIL Nacional NO NO MENDOZA NO"
"HPE Helipuerto PARANÁ/HOSPITAL MATERNO INFANTIL SAN ROQUE 31°43'48""S  60°31'17""W -60,521265 -31,730027 81 Metros Paraná 0 PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"HPG Helipuerto PIEDRA DEL ÁGUILA/TRANSENER S.A. 40° 9'41""S  70° 2'33""W -70,042408 -40,161297 702 Metros Piedra del Águila 13,5 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HPI Helipuerto PILAR GOLF/PIERO VARA 34°25'59""S  58°58'21""W -58,972486 -34,433128 12 Metros Pilar 6 ONO PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"HPL Helipuerto LA RIOJA/HELIPUERTO POLICIA PROVINCIAL C.A.P.E. 29°26' 8""S  66°51'48""W -66,863203 -29,435592 520 Metros La Rioja 2,6 SSO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO LA RIOJA NO"
"HPM Helipuerto LA PLATA/POLICLÍNICO SAN MARTÍN 34°55'29""S  57°55'19""W -57,921928 -34,924584 21 Metros Av. 1 y Calle 71 0 Lindando PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HPN Helipuerto BUENOS AIRES/P.N.A. OF. PPAL. BALLESTRA 34°34'38""S  58°23' 2""W -58,383829 -34,577207 6 Metros Junín y Rafael Obligado (Dársena F) 0 Lindando PRIVADO NOCONTROL RACE SAEF MIL Nacional NO NO CIUDAD AUTÓNOMA DE BUENOS AIRES NO"
"HPO Helipuerto PUERTO ESPERANZA 25°59'25""S  54°38'18""W -54,638298 -25,99034 155 Metros Esperanza 4,7 NO PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO MISIONES NO"
"HPS Helipuerto PACHÓN/HELIPUERTO PACHÓN MINERA S.A. 31°45'36""S  70°24'44""W -70,41209 -31,760056 3600 Metros Pachón 0 Lindando PRIVADO NOCONTROL RANO SAMF Nacional NO NO SAN JUAN NO"
"HPT Helipuerto SAN MARTÍN/COOPERATIVA DE TRABAJOS PORTUARIOS LIMITADA 32°43' 9""S  60°43'35""W -60,72647778 -32,71917778 9 Metros Puerto General San Martín 0,5 SE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"HPU Helipuerto PUELCHES/TRANSENER S.A. 38° 8'52""S  65°49'30""W -65,824946 -38,147703 229 Metros Puelches 8 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"HRC Helipuerto CARMEN DE ARECO/SAN JOAQUÍN 34°20'19""S  59°43'17""W -59,721463 -34,338474 42 Metros Carmen de Areco 16 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"HRE Helipuerto RECREO/TRANSENER S.A. 29°15'46""S  65° 3'30""W -65,058247 -29,262769 247 Metros Recreo 0 PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CATAMARCA NO"
"HRI Helipuerto HELIPLATAFORMA CARINA/TOTAL FINA ELF 52°45'26""S  67°13'10""W -67,219444 -52,757222 0 Pies 0 PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HRM Helipuerto SAN MARTÍN DE LOS ANDES/RANCHO DE MONTAÑA 40° 9' 8""S  71°17' 7""W -71,285379 -40,152264 1005 Metros San Martín de los Andes 5 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO NEUQUÉN NO"
"HRR Helipuerto MORRISON 32°35'10""S  62°50' 6""W -62,83505 -32,586092 142 Metros Morrison 3,5 NO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HRT Helipuerto ROMANG/TRANSENER S.A. 29°27'41""S  59°45'53""W -59,764765 -29,461483 58 Metros Romang 3,5 E PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO SANTA FÉ NO"
